                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     40,                0.87774,                0.58663,                0.90566,                0.89006,                0.87543,                0.94129,                0.70625,                 1.0275,                0.65101,                0.92186,             0.00080883,             0.00080883,             0.00080883
                     41,                0.87299,                0.59411,                0.90565,                0.87261,                0.89338,                0.94192,                 0.7072,                 1.0373,                 0.7026,                0.90876,             0.00078682,             0.00078682,             0.00078682
                     42,                0.86471,                0.58354,                0.89881,                0.80213,                0.91615,                0.92972,                0.69967,                 1.0226,                0.68918,                0.91778,             0.00076482,             0.00076482,             0.00076482
                     43,                0.88069,                0.59658,                0.90079,                0.91889,                0.79615,                0.92291,                0.69307,                 1.0293,                0.67764,                0.92135,             0.00074282,             0.00074282,             0.00074282
                     44,                0.82479,                 0.5628,                0.88529,                0.83022,                0.89261,                  0.933,                0.71281,                0.99936,                0.66691,                0.90833,             0.00072081,             0.00072081,             0.00072081
                     45,                0.83322,                 0.5631,                0.88934,                0.87827,                0.85726,                0.93985,                 0.7125,                 1.0021,                0.63727,                0.92095,             0.00069881,             0.00069881,             0.00069881
                     46,                0.84121,                0.55569,                0.89582,                0.83006,                0.90243,                0.93388,                0.71274,                0.98724,                0.65248,                0.91406,              0.0006768,              0.0006768,              0.0006768
                     47,                0.82851,                0.56351,                0.90017,                0.82902,                0.87035,                0.90622,                0.68088,                0.98329,                0.66836,                0.90968,              0.0006548,              0.0006548,              0.0006548
                     48,                0.83891,                 0.5583,                0.89662,                 0.8643,                0.88073,                 0.9437,                0.72292,                0.98765,                0.63161,                0.90676,             0.00063279,             0.00063279,             0.00063279
                     49,                0.83074,                0.55455,                0.89558,                0.86047,                0.88244,                0.93561,                0.71683,                0.98082,                0.63942,                0.90856,             0.00061079,             0.00061079,             0.00061079
                     50,                0.78941,                 0.5409,                0.88354,                0.90025,                0.82377,                0.91978,                 0.7023,                 1.0007,                0.70562,                0.92377,             0.00058878,             0.00058878,             0.00058878
                     51,                0.77985,                 0.5294,                 0.8802,                0.87719,                0.86756,                0.94259,                0.71233,                0.99639,                0.61755,                0.90807,             0.00056678,             0.00056678,             0.00056678
                     52,                0.80282,                0.53028,                0.88592,                  0.864,                0.87226,                0.93737,                0.70997,                 1.0088,                0.62594,                0.91169,             0.00054478,             0.00054478,             0.00054478
                     53,                0.79448,                0.52036,                0.88004,                0.86564,                0.87813,                0.94066,                0.72042,                0.99323,                0.64701,                0.91094,             0.00052277,             0.00052277,             0.00052277
                     54,                0.78755,                0.51576,                0.87576,                0.89195,                0.85691,                0.94893,                0.74436,                0.96476,                 0.6192,                0.90751,             0.00050077,             0.00050077,             0.00050077
                     55,                0.79063,                0.51054,                0.88589,                0.87553,                0.85275,                0.94006,                 0.7347,                0.94495,                0.66952,                0.89513,             0.00047876,             0.00047876,             0.00047876
                     56,                0.75936,                0.49783,                0.88015,                0.87487,                 0.8864,                0.94479,                0.73051,                 0.9739,                0.63064,                0.89469,             0.00045676,             0.00045676,             0.00045676
                     57,                0.78185,                0.51137,                0.88622,                0.91424,                0.86439,                0.94743,                0.73338,                0.96698,                0.62336,                0.90001,             0.00043475,             0.00043475,             0.00043475
                     58,                0.76121,                0.50125,                0.87734,                0.90457,                0.84348,                0.94024,                0.71745,                0.95036,                0.63556,                  0.895,             0.00041275,             0.00041275,             0.00041275
                     59,                0.76839,                0.50309,                0.87286,                  0.846,                0.90241,                0.94888,                0.74087,                0.93776,                0.60358,                0.89443,             0.00039074,             0.00039074,             0.00039074
                     60,                0.77667,                0.50984,                0.88482,                 0.8891,                0.85244,                0.94444,                0.73846,                0.93996,                0.62243,                0.89331,             0.00036874,             0.00036874,             0.00036874
                     61,                0.76166,                0.49424,                 0.8701,                0.90918,                 0.8593,                0.94592,                 0.7467,                0.93114,                0.60761,                0.89186,             0.00034674,             0.00034674,             0.00034674
                     62,                0.75184,                0.50013,                0.87601,                0.86721,                0.90355,                 0.9454,                0.74325,                0.91818,                 0.6104,                0.88889,             0.00032473,             0.00032473,             0.00032473
                     63,                0.74581,                0.48357,                 0.8687,                0.87808,                 0.8644,                0.94526,                0.74282,                0.94197,                0.61703,                0.89298,             0.00030273,             0.00030273,             0.00030273
                     64,                 0.7398,                0.48012,                0.87761,                0.90276,                0.85655,                0.94781,                0.74891,                0.93329,                0.61119,                0.89358,             0.00028072,             0.00028072,             0.00028072
                     65,                0.72805,                0.47752,                0.87027,                 0.8712,                 0.9069,                0.94845,                0.74821,                0.90787,                0.59665,                0.88531,             0.00025872,             0.00025872,             0.00025872
                     66,                0.76778,                 0.5204,                0.86191,                0.89209,                0.86608,                0.93969,                0.73803,                0.93966,                0.63955,                0.89152,             0.00023671,             0.00023671,             0.00023671
                     67,                0.75859,                0.47904,                0.85895,                0.90212,                0.88933,                  0.955,                0.74821,                 0.9199,                 0.5726,                 0.8872,             0.00021471,             0.00021471,             0.00021471
                     68,                0.75537,                0.47874,                0.85246,                0.88927,                0.90435,                0.95144,                0.74012,                0.92373,                0.59521,                0.88997,             0.00019271,             0.00019271,             0.00019271
                     69,                0.73082,                0.46171,                0.84443,                0.88563,                0.87985,                0.94838,                0.74349,                0.92867,                0.60165,                0.89023,              0.0001707,              0.0001707,              0.0001707
                     70,                0.71206,                 0.4486,                0.84674,                 0.9072,                0.86417,                0.95237,                0.75178,                 0.9153,                0.58152,                0.88306,              0.0001487,              0.0001487,              0.0001487
                     71,                0.72388,                0.45947,                0.84179,                0.87904,                0.90691,                0.95511,                0.75383,                0.91088,                 0.5751,                0.88671,             0.00012669,             0.00012669,             0.00012669
                     72,                  0.728,                0.45372,                0.84788,                0.89388,                0.90863,                0.95583,                0.75129,                0.90822,                0.56072,                0.88471,             0.00010469,             0.00010469,             0.00010469
                     73,                 0.7167,                0.44185,                0.84317,                0.90951,                0.87766,                 0.9564,                0.75122,                0.90602,                0.56612,                0.87986,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     74,                0.70805,                 0.4423,                0.84203,                0.90557,                0.88968,                0.95777,                0.76032,                0.88618,                0.55993,                0.87691,             6.0679e-05,             6.0679e-05,             6.0679e-05
                     75,                0.69448,                0.43438,                0.84044,                0.90338,                0.88787,                0.95747,                0.76024,                0.89013,                0.56177,                0.87678,             3.8674e-05,             3.8674e-05,             3.8674e-05
