                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 1.1772,                0.93564,                 1.0012,                0.57146,                0.63255,                0.63711,                 0.4189,                 1.2711,                 1.3972,                 1.0266,               0.001535,               0.001535,               0.001535
                     14,                 1.1389,                0.88094,                0.97444,                 0.5391,                0.57311,                0.61978,                0.44462,                 1.1855,                 1.5242,                 1.0068,               0.001524,               0.001524,               0.001524
                     15,                 1.0903,                0.86095,                0.97626,                0.76923,                0.74628,                0.81575,                0.56671,                  1.153,                 1.0041,                 1.0066,               0.001513,               0.001513,               0.001513
                     16,                 1.1167,                0.85183,                0.97304,                0.79202,                0.79623,                0.81702,                0.55169,                 1.1583,                 1.1014,                 1.0124,               0.001502,               0.001502,               0.001502
                     17,                 1.0874,                0.82951,                0.97367,                0.81373,                0.71464,                0.83285,                0.58246,                 1.1516,                 1.0214,                 0.9925,               0.001491,               0.001491,               0.001491
                     18,                 1.0761,                0.79088,                0.97708,                0.62495,                0.64571,                 0.6707,                0.46507,                 1.1859,                 1.2788,                0.98233,                0.00148,                0.00148,                0.00148
                     19,                 1.0698,                 0.7857,                0.97718,                0.84265,                0.77204,                0.86436,                0.61241,                 1.1202,                 0.8596,                0.95525,               0.001469,               0.001469,               0.001469
                     20,                 1.0626,                0.78422,                0.96133,                0.82551,                0.77007,                0.86552,                0.60846,                 1.0972,                0.85048,                0.95498,               0.001458,               0.001458,               0.001458
                     21,                 1.0251,                0.74745,                0.95259,                0.76794,                0.79134,                0.87977,                0.63227,                 1.0566,                 0.8518,                0.95084,               0.001447,               0.001447,               0.001447
                     22,                 1.0089,                0.74285,                0.95931,                 0.7447,                0.79865,                0.83774,                0.59822,                  1.102,                0.93817,                0.95814,               0.001436,               0.001436,               0.001436
                     23,                 1.0299,                0.74475,                0.95763,                0.76764,                0.83065,                0.86278,                0.61617,                 1.0714,                0.89791,                0.93517,               0.001425,               0.001425,               0.001425
                     24,                 1.0422,                0.72674,                0.95242,                 0.8317,                0.80823,                0.90225,                0.66517,                 1.0484,                0.77133,                0.93754,              0.0014139,              0.0014139,              0.0014139
                     25,                 1.0262,                0.72128,                0.94944,                0.78894,                 0.7949,                0.87806,                0.64136,                 1.0321,                0.82797,                0.93656,              0.0014029,              0.0014029,              0.0014029
                     26,                  1.026,                0.71999,                0.94854,                 0.7953,                0.82741,                0.87831,                0.63391,                 1.0752,                0.90623,                0.94864,              0.0013919,              0.0013919,              0.0013919
                     27,                 1.0157,                 0.7095,                 0.9433,                0.86288,                0.78563,                 0.8775,                0.62605,                 1.0855,                0.85763,                0.94318,              0.0013809,              0.0013809,              0.0013809
                     28,                0.99891,                0.68251,                0.93818,                0.87648,                0.80839,                 0.8984,                0.64353,                 1.0371,                0.77533,                 0.9417,              0.0013699,              0.0013699,              0.0013699
                     29,                0.96784,                0.68473,                0.93738,                0.80966,                0.82977,                0.89074,                0.64552,                 1.0545,                0.81062,                0.94828,              0.0013589,              0.0013589,              0.0013589
                     30,                 1.0043,                0.71102,                0.94521,                0.82543,                0.86196,                0.88889,                 0.6512,                0.99995,                0.87307,                0.91098,              0.0013479,              0.0013479,              0.0013479
                     31,                0.98601,                0.68985,                0.94803,                0.82873,                0.83977,                0.90145,                0.65861,                 1.0048,                0.75814,                0.92469,              0.0013369,              0.0013369,              0.0013369
                     32,                0.92904,                0.65875,                0.91889,                0.83232,                 0.7737,                0.87766,                0.65288,                 1.0585,                0.91439,                0.93703,              0.0013259,              0.0013259,              0.0013259
                     33,                0.98107,                0.67036,                0.93189,                0.77964,                0.87218,                0.90522,                0.66488,                   1.04,                0.75488,                0.92493,              0.0013149,              0.0013149,              0.0013149
                     34,                0.98908,                0.67911,                0.93744,                0.80971,                0.76498,                0.86362,                0.64698,                 0.9757,                0.87312,                 0.9263,              0.0013039,              0.0013039,              0.0013039
                     35,                0.97687,                 0.6569,                0.93584,                0.71938,                0.75422,                0.81507,                0.60016,                0.99256,                0.87481,                0.92631,              0.0012929,              0.0012929,              0.0012929
                     36,                   0.95,                0.64087,                0.92706,                0.82904,                0.79586,                0.88528,                0.64817,                 1.0316,                0.78943,                 0.9253,              0.0012819,              0.0012819,              0.0012819
                     37,                0.94794,                0.64882,                0.91968,                 0.8416,                0.82964,                0.90814,                0.65693,                 1.0159,                0.71725,                0.93465,              0.0012709,              0.0012709,              0.0012709
                     38,                0.93598,                0.64601,                0.92841,                0.80051,                0.85297,                0.91701,                0.67971,                0.97595,                0.75648,                0.92084,              0.0012599,              0.0012599,              0.0012599
                     39,                0.94389,                 0.6485,                0.93009,                 0.8181,                0.84043,                0.90665,                0.66316,                  1.011,                0.74561,                0.94481,              0.0012489,              0.0012489,              0.0012489
                     40,                0.94232,                0.62905,                0.93589,                0.83702,                0.88316,                 0.9169,                0.67373,                0.99047,                0.76923,                0.91236,              0.0012379,              0.0012379,              0.0012379
                     41,                 0.9427,                0.64196,                0.92083,                0.81272,                0.86888,                0.91862,                0.69245,                 0.9424,                0.69543,                0.91091,              0.0012269,              0.0012269,              0.0012269
                     42,                0.89382,                0.62578,                0.90982,                0.86656,                0.82958,                0.92153,                0.69362,                0.95136,                0.69243,                0.90708,              0.0012159,              0.0012159,              0.0012159
                     43,                0.91835,                0.61987,                0.92059,                0.86349,                0.85438,                 0.9116,                0.68036,                 0.9289,                0.71282,                0.90007,              0.0012049,              0.0012049,              0.0012049
                     44,                0.91263,                0.59749,                0.90517,                0.82218,                0.87379,                0.90887,                 0.6739,                 1.0095,                 0.8037,                 0.9167,              0.0011939,              0.0011939,              0.0011939
                     45,                0.91151,                0.61531,                0.91671,                0.87152,                0.84335,                0.90768,                0.68972,                0.95491,                0.74019,                0.89706,              0.0011829,              0.0011829,              0.0011829
                     46,                0.90741,                0.60794,                0.91609,                0.87018,                0.84198,                0.91677,                0.68245,                0.97874,                0.72512,                0.90449,              0.0011719,              0.0011719,              0.0011719
                     47,                0.89148,                0.59822,                0.91226,                0.88794,                0.82603,                0.91318,                0.69438,                  0.977,                0.72191,                0.90606,              0.0011609,              0.0011609,              0.0011609
                     48,                0.89601,                0.59592,                0.91445,                0.83708,                0.86577,                0.91435,                0.68153,                 1.0009,                0.72791,                0.91155,              0.0011499,              0.0011499,              0.0011499
                     49,                0.92406,                0.60688,                0.91207,                0.87576,                 0.8361,                0.92831,                0.71085,                0.99445,                0.67046,                0.90654,              0.0011389,              0.0011389,              0.0011389
                     50,                0.90592,                0.59346,                0.92219,                0.87896,                0.82488,                0.92952,                0.71144,                0.96555,                0.66151,                0.90502,              0.0011279,              0.0011279,              0.0011279
                     51,                0.85665,                0.56289,                0.89663,                0.86322,                0.86081,                0.92957,                0.71676,                0.93403,                0.66742,                0.89733,              0.0011169,              0.0011169,              0.0011169
                     52,                0.85658,                0.57261,                0.90374,                0.86067,                0.85196,                0.92145,                0.70853,                0.93331,                0.66389,                0.91689,              0.0011059,              0.0011059,              0.0011059
                     53,                0.88345,                0.57949,                0.90666,                0.90131,                0.81051,                0.91517,                 0.6966,                0.95529,                 0.6812,                0.90781,              0.0010949,              0.0010949,              0.0010949
                     54,                0.84799,                0.56347,                0.89453,                0.88516,                0.81897,                0.90694,                0.69184,                0.93551,                0.69581,                0.89626,              0.0010839,              0.0010839,              0.0010839
                     55,                0.84518,                0.57282,                0.90026,                0.85479,                0.86533,                0.92725,                0.70583,                 0.9499,                0.68083,                 0.9077,              0.0010729,              0.0010729,              0.0010729
                     56,                  0.842,                0.55242,                0.90067,                 0.8701,                0.87282,                0.93219,                0.70611,                0.95498,                0.65417,                0.90442,              0.0010619,              0.0010619,              0.0010619
                     57,                0.85438,                0.56077,                0.89275,                0.88132,                0.83711,                0.92998,                0.70844,                0.95448,                0.66996,                0.90509,              0.0010509,              0.0010509,              0.0010509
                     58,                0.83857,                0.56267,                0.90254,                 0.8333,                0.83074,                0.91228,                0.68961,                0.96928,                0.71093,                0.91515,              0.0010399,              0.0010399,              0.0010399
                     59,                0.87163,                0.58659,                0.89629,                 0.8763,                 0.8784,                0.92262,                0.68524,                0.97935,                0.68674,                0.92845,              0.0010289,              0.0010289,              0.0010289
                     60,                0.85214,                0.55077,                0.90419,                0.79753,                0.88907,                0.92266,                0.70576,                 0.9414,                0.70016,                 0.9076,              0.0010179,              0.0010179,              0.0010179
                     61,                0.83056,                 0.5679,                0.90765,                 0.8509,                0.86772,                0.92317,                0.70255,                0.93221,                0.68058,                0.90736,              0.0010069,              0.0010069,              0.0010069
                     62,                0.85292,                0.56848,                 0.8907,                 0.8417,                0.86156,                0.91763,                0.69353,                 0.9543,                    0.7,                0.90791,             0.00099587,             0.00099587,             0.00099587
                     63,                 0.8439,                0.54306,                0.89589,                0.86078,                0.85936,                0.92907,                0.71367,                  0.912,                0.64788,                0.89772,             0.00098486,             0.00098486,             0.00098486
                     64,                 0.8735,                0.55503,                0.90468,                0.89199,                0.85189,                0.92651,                0.70587,                0.91972,                0.64489,                0.89465,             0.00097386,             0.00097386,             0.00097386
                     65,                0.83637,                 0.5423,                0.88514,                0.89214,                0.83215,                0.93372,                 0.7141,                0.92829,                  0.637,                  0.895,             0.00096286,             0.00096286,             0.00096286
                     66,                0.81812,                0.53098,                0.88067,                0.86344,                0.89343,                0.92914,                0.70611,                0.92396,                0.61904,                0.89563,             0.00095186,             0.00095186,             0.00095186
                     67,                0.84324,                0.53696,                0.89495,                0.85802,                0.88563,                0.92478,                0.70503,                0.92799,                0.66047,                0.88952,             0.00094085,             0.00094085,             0.00094085
                     68,                0.82339,                0.53334,                 0.8882,                 0.8913,                0.85832,                0.92803,                0.70691,                0.91056,                0.66832,                0.88582,             0.00092985,             0.00092985,             0.00092985
                     69,                0.81555,                0.51398,                0.88448,                0.86918,                0.88028,                0.92739,                 0.7174,                0.89046,                0.61561,                0.89134,             0.00091885,             0.00091885,             0.00091885
                     70,                0.81569,                0.52724,                0.89832,                0.88866,                0.83193,                0.92766,                0.72317,                 0.9106,                0.63418,                0.88124,             0.00090785,             0.00090785,             0.00090785
                     71,                0.83091,                0.52906,                 0.8931,                0.85191,                0.89415,                0.93522,                0.72732,                0.88654,                0.61485,                0.88026,             0.00089685,             0.00089685,             0.00089685
                     72,                 0.8102,                0.51647,                0.89001,                0.88387,                0.86132,                0.93612,                0.73334,                0.86883,                0.63374,                0.88045,             0.00088584,             0.00088584,             0.00088584
                     73,                0.83534,                0.52899,                0.89306,                0.85809,                 0.8731,                0.92662,                0.70348,                0.95919,                0.64602,                0.89687,             0.00087484,             0.00087484,             0.00087484
                     74,                  0.814,                0.51866,                0.88594,                0.85767,                0.84801,                0.92432,                0.70952,                0.90001,                0.63963,                0.88694,             0.00086384,             0.00086384,             0.00086384
                     75,                0.78838,                0.51095,                0.88063,                 0.9109,                0.81534,                 0.9218,                0.71783,                0.87966,                0.61989,                 0.8815,             0.00085284,             0.00085284,             0.00085284
                     76,                0.80493,                0.51195,                0.88475,                0.89345,                0.83741,                0.91795,                0.71794,                0.86626,                0.62717,                0.88653,             0.00084184,             0.00084184,             0.00084184
                     77,                0.81449,                0.50986,                0.88562,                0.86651,                0.87582,                0.93639,                0.73623,                0.87442,                0.63432,                0.88226,             0.00083083,             0.00083083,             0.00083083
                     78,                0.77494,                  0.498,                0.88003,                0.87076,                0.86939,                0.92944,                0.73177,                0.88236,                0.62345,                0.88396,             0.00081983,             0.00081983,             0.00081983
                     79,                 0.7853,                 0.5009,                 0.8856,                0.90495,                0.82422,                0.93258,                0.72629,                0.88512,                0.61855,                0.88915,             0.00080883,             0.00080883,             0.00080883
                     80,                0.79532,                0.51346,                0.88225,                0.87789,                0.85742,                0.93721,                0.73727,                0.88108,                0.59158,                0.88068,             0.00079783,             0.00079783,             0.00079783
                     81,                0.78828,                 0.5047,                0.88209,                0.82203,                0.92016,                0.93786,                0.73684,                 0.8592,                0.60097,                0.87697,             0.00078682,             0.00078682,             0.00078682
                     82,                 0.7731,                0.49789,                0.88038,                0.87619,                0.87282,                0.93199,                0.73455,                0.85226,                0.61388,                0.86801,             0.00077582,             0.00077582,             0.00077582
                     83,                0.78706,                 0.5046,                0.88476,                0.85352,                0.87067,                0.92929,                0.73122,                0.85537,                 0.6299,                0.87491,             0.00076482,             0.00076482,             0.00076482
                     84,                0.78036,                0.50098,                 0.8805,                0.87307,                0.83358,                0.92003,                 0.7302,                0.87397,                 0.6358,                0.88721,             0.00075382,             0.00075382,             0.00075382
                     85,                0.75699,                0.48688,                0.87118,                0.88042,                0.83427,                0.93655,                0.73538,                0.88535,                0.59305,                0.87708,             0.00074282,             0.00074282,             0.00074282
                     86,                 0.7902,                0.50293,                0.88275,                0.88126,                0.85641,                0.93699,                0.75017,                0.85702,                0.57184,                0.87714,             0.00073181,             0.00073181,             0.00073181
                     87,                0.76388,                0.47921,                0.87582,                0.86034,                0.86664,                0.93643,                0.74182,                0.84878,                0.59204,                0.87127,             0.00072081,             0.00072081,             0.00072081
                     88,                0.75685,                0.49225,                0.87603,                0.86061,                  0.871,                0.93171,                0.74732,                0.84795,                0.60673,                0.87433,             0.00070981,             0.00070981,             0.00070981
                     89,                0.75297,                0.48965,                0.87979,                0.83261,                0.88548,                0.93436,                0.74347,                0.85148,                0.60206,                0.87601,             0.00069881,             0.00069881,             0.00069881
                     90,                0.76383,                0.48568,                0.86802,                0.83534,                 0.8958,                0.92609,                0.73135,                0.88688,                0.60746,                0.88894,              0.0006878,              0.0006878,              0.0006878
                     91,                0.76118,                0.49295,                0.87643,                0.85566,                0.87072,                0.93538,                0.74085,                0.87526,                0.59079,                0.87858,              0.0006768,              0.0006768,              0.0006768
                     92,                0.73584,                0.47839,                0.87317,                0.87452,                0.89136,                0.93623,                0.73953,                0.85505,                0.58732,                0.87912,              0.0006658,              0.0006658,              0.0006658
                     93,                0.74985,                0.47745,                0.86542,                0.88062,                0.85688,                0.94435,                0.74594,                0.86772,                0.58745,                0.87561,              0.0006548,              0.0006548,              0.0006548
                     94,                0.71862,                 0.4671,                0.87343,                0.90352,                0.85624,                0.93583,                0.73108,                0.89049,                0.60485,                0.88134,              0.0006438,              0.0006438,              0.0006438
                     95,                0.73763,                0.46963,                0.86425,                 0.8622,                0.90858,                0.93778,                0.74139,                0.85046,                0.56115,                0.88058,             0.00063279,             0.00063279,             0.00063279
                     96,                0.72748,                0.47256,                0.86839,                0.87942,                0.87643,                0.93152,                0.72965,                 0.8781,                0.62331,                0.87622,             0.00062179,             0.00062179,             0.00062179
                     97,                0.74189,                0.46585,                0.86776,                 0.8963,                0.86939,                0.93491,                0.73509,                0.85982,                0.60758,                0.87304,             0.00061079,             0.00061079,             0.00061079
                     98,                0.73127,                0.47714,                 0.8722,                0.86917,                0.88005,                 0.9369,                0.74182,                0.86809,                0.59713,                0.86988,             0.00059979,             0.00059979,             0.00059979
                     99,                0.73272,                0.46821,                0.86978,                0.85218,                0.89942,                0.93787,                0.75003,                0.86722,                 0.5446,                0.86988,             0.00058878,             0.00058878,             0.00058878
                    100,                0.73477,                0.47085,                0.87171,                0.86622,                0.89563,                0.93518,                0.74184,                0.85143,                0.57735,                0.86765,             0.00057778,             0.00057778,             0.00057778
                    101,                0.72684,                0.46166,                0.86478,                0.89532,                 0.8438,                0.92914,                0.73472,                0.87385,                0.62557,                0.87804,             0.00056678,             0.00056678,             0.00056678
                    102,                0.74108,                0.46113,                0.87999,                0.90734,                0.84648,                0.93193,                0.73596,                0.85907,                0.60631,                0.87395,             0.00055578,             0.00055578,             0.00055578
                    103,                0.71775,                0.44655,                0.86942,                0.89376,                0.87002,                0.94025,                0.74573,                 0.8477,                0.57633,                0.87398,             0.00054478,             0.00054478,             0.00054478
                    104,                0.72631,                0.45384,                 0.8682,                0.88885,                0.86919,                0.93388,                0.74872,                0.84831,                0.60242,                0.86848,             0.00053377,             0.00053377,             0.00053377
                    105,                0.70737,                0.44375,                0.85956,                0.86634,                0.88037,                0.93184,                0.74856,                0.83724,                0.58958,                0.86505,             0.00052277,             0.00052277,             0.00052277
                    106,                0.70404,                0.43767,                0.86527,                0.85729,                0.89665,                0.92877,                0.74131,                0.86364,                0.58493,                0.87654,             0.00051177,             0.00051177,             0.00051177
