                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.1185,                0.93338,                0.98804,                0.70579,                0.42004,                0.58497,                0.36571,                 1.3313,                 1.8722,                 1.0659,              0.0013039,              0.0013039,              0.0013039
                     13,                 1.1345,                0.90025,                0.98391,                0.78683,                0.70725,                0.81346,                0.53292,                 1.3016,                 1.2226,                 1.0445,              0.0012709,              0.0012709,              0.0012709
                     14,                 1.0826,                0.85511,                0.96048,                0.80645,                0.74076,                0.85195,                0.59854,                 1.2085,                0.98934,                 1.0068,              0.0012379,              0.0012379,              0.0012379
                     15,                 1.0791,                0.84966,                0.96922,                0.70721,                0.80698,                0.86548,                0.59685,                 1.1817,                0.95715,                 1.0098,              0.0012049,              0.0012049,              0.0012049
                     16,                 1.0633,                 0.8232,                0.95867,                0.81654,                0.79799,                0.84979,                0.60129,                 1.1836,                0.94806,                 1.0146,              0.0011719,              0.0011719,              0.0011719
                     17,                 1.0266,                0.79409,                0.95771,                0.86909,                0.76274,                0.88341,                0.62312,                 1.1566,                0.94287,                 1.0046,              0.0011389,              0.0011389,              0.0011389
                     18,                 1.0309,                0.78583,                0.95576,                0.82963,                 0.7959,                0.86569,                0.61812,                 1.1444,                0.94039,                0.97427,              0.0011059,              0.0011059,              0.0011059
                     19,                 1.0019,                0.77124,                0.94478,                 0.8893,                0.81867,                0.89225,                0.62974,                 1.1886,                0.80734,                0.98431,              0.0010729,              0.0010729,              0.0010729
                     20,                 1.0319,                0.74603,                0.94884,                0.88528,                0.84488,                0.90388,                0.66546,                 1.1012,                0.77002,                0.97524,              0.0010399,              0.0010399,              0.0010399
                     21,                0.99769,                0.72329,                0.93868,                0.87789,                0.78558,                0.88815,                0.65641,                  1.084,                0.81317,                0.97508,              0.0010069,              0.0010069,              0.0010069
                     22,                0.97412,                0.70776,                0.94028,                0.88162,                0.79883,                0.89168,                 0.6556,                 1.0893,                0.80321,                0.96768,             0.00097386,             0.00097386,             0.00097386
                     23,                0.98686,                0.70072,                0.93108,                 0.8975,                0.77948,                0.88277,                0.64735,                 1.0968,                0.84059,                0.97334,             0.00094085,             0.00094085,             0.00094085
                     24,                0.96916,                0.69305,                0.93114,                0.89366,                0.81652,                0.90896,                0.67496,                 1.0535,                0.76555,                0.95355,             0.00090785,             0.00090785,             0.00090785
                     25,                0.97306,                0.68978,                0.93578,                0.88816,                0.80649,                0.92169,                0.67767,                 1.0551,                0.77679,                0.95501,             0.00087484,             0.00087484,             0.00087484
                     26,                0.94034,                0.68304,                0.92616,                0.90086,                0.81297,                0.91502,                0.67941,                 1.0643,                0.80384,                0.96187,             0.00084184,             0.00084184,             0.00084184
                     27,                0.93523,                0.65876,                0.92432,                0.83801,                0.83645,                0.91358,                0.68338,                 1.0182,                0.80039,                 0.9489,             0.00080883,             0.00080883,             0.00080883
                     28,                0.88118,                0.63921,                0.91162,                0.87019,                0.86482,                0.92758,                0.70791,                 1.0027,                0.70226,                0.94445,             0.00077582,             0.00077582,             0.00077582
                     29,                0.91917,                0.63625,                0.91958,                0.91518,                0.84448,                0.94016,                0.72805,                0.96276,                0.66931,                0.93442,             0.00074282,             0.00074282,             0.00074282
                     30,                0.89804,                0.62469,                0.91539,                0.86546,                0.81845,                0.91322,                0.70265,                 0.9835,                  0.729,                0.93999,             0.00070981,             0.00070981,             0.00070981
                     31,                0.87417,                0.62465,                0.91694,                0.91012,                0.83141,                0.92449,                0.70365,                 1.0096,                0.70427,                0.94055,              0.0006768,              0.0006768,              0.0006768
                     32,                 0.8739,                0.61208,                 0.9081,                0.88875,                0.80971,                0.91393,                0.70024,                 1.0221,                0.76363,                0.94848,              0.0006438,              0.0006438,              0.0006438
                     33,                0.87024,                0.60729,                0.90501,                 0.8798,                0.87223,                0.92802,                0.71106,                0.99362,                0.71848,                0.94897,             0.00061079,             0.00061079,             0.00061079
                     34,                0.83761,                0.58682,                0.90144,                0.88904,                0.86064,                0.92731,                0.70833,                  1.003,                0.74049,                0.93087,             0.00057778,             0.00057778,             0.00057778
                     35,                0.84972,                0.59178,                0.89202,                0.89627,                0.84175,                0.93494,                0.71343,                 0.9815,                 0.6725,                0.92936,             0.00054478,             0.00054478,             0.00054478
                     36,                0.83476,                0.58831,                0.90286,                0.88959,                0.87149,                0.92209,                0.71362,                0.95746,                0.68398,                0.92692,             0.00051177,             0.00051177,             0.00051177
                     37,                0.83624,                0.55961,                0.88835,                0.89356,                0.84125,                0.93041,                0.72029,                 0.9819,                0.67121,                0.93323,             0.00047876,             0.00047876,             0.00047876
                     38,                0.83138,                0.55088,                0.89289,                0.91161,                0.84937,                0.93073,                0.71731,                0.99445,                0.67372,                0.93561,             0.00044576,             0.00044576,             0.00044576
                     39,                0.82908,                0.56094,                0.89098,                0.92121,                0.84325,                 0.9375,                0.72752,                0.97625,                0.66627,                0.92823,             0.00041275,             0.00041275,             0.00041275
                     40,                 0.8285,                0.55673,                0.88425,                0.92021,                0.81137,                0.92214,                 0.7191,                0.97253,                0.65894,                0.92543,             0.00037974,             0.00037974,             0.00037974
                     41,                0.85629,                0.58468,                0.89216,                0.88814,                0.85209,                0.93093,                0.71915,                0.98968,                 0.6629,                0.93741,             0.00034674,             0.00034674,             0.00034674
                     42,                0.83478,                0.55402,                0.87761,                0.88894,                0.86935,                0.93056,                0.72537,                 0.9745,                0.64138,                0.93927,             0.00031373,             0.00031373,             0.00031373
                     43,                0.82599,                0.54748,                0.87373,                0.89002,                0.84796,                0.92913,                0.73182,                0.94971,                 0.6422,                0.93288,             0.00028072,             0.00028072,             0.00028072
                     44,                0.81961,                0.52985,                0.88803,                0.86355,                 0.9125,                0.94022,                0.74108,                0.94599,                0.62282,                0.92988,             0.00024772,             0.00024772,             0.00024772
                     45,                0.80802,                 0.5203,                0.87083,                0.90144,                0.86318,                0.94144,                0.74822,                 0.9318,                0.61438,                0.92671,             0.00021471,             0.00021471,             0.00021471
                     46,                0.77601,                0.51061,                0.86509,                0.91556,                 0.8527,                0.93852,                0.74286,                0.92609,                0.61774,                0.92121,              0.0001817,              0.0001817,              0.0001817
                     47,                0.77568,                0.50645,                0.85954,                0.90691,                 0.8722,                0.94428,                0.74835,                0.90765,                0.60199,                0.91307,              0.0001487,              0.0001487,              0.0001487
                     48,                0.77432,                0.49582,                0.85364,                0.91569,                0.87009,                0.94315,                0.75039,                0.89804,                0.58968,                0.91002,             0.00011569,             0.00011569,             0.00011569
                     49,                0.76687,                0.49067,                0.86073,                0.87713,                0.90796,                 0.9436,                0.75308,                0.89938,                0.59923,                0.91186,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     50,                  0.736,                0.48351,                0.85182,                0.91138,                0.87246,                0.94171,                0.75563,                0.90733,                0.59582,                0.91424,             4.9677e-05,             4.9677e-05,             4.9677e-05
