                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     32,                0.94024,                0.66366,                0.91923,                0.84274,                0.82094,                0.92874,                0.67341,                 1.0426,                0.75791,                0.98769,              0.0013259,              0.0013259,              0.0013259
                     33,                0.94398,                0.65948,                0.92593,                0.88021,                0.85634,                0.93202,                 0.7038,                0.99957,                 0.6634,                 0.9437,              0.0013149,              0.0013149,              0.0013149
                     34,                0.94515,                0.65046,                0.92779,                0.87304,                 0.8312,                0.91653,                0.68193,                 1.0492,                0.72169,                0.96015,              0.0013039,              0.0013039,              0.0013039
                     35,                  0.937,                0.64223,                 0.9266,                0.88781,                0.81366,                0.90271,                0.66937,                 1.0468,                0.76606,                0.95274,              0.0012929,              0.0012929,              0.0012929
                     36,                0.94848,                0.65121,                0.92361,                0.89162,                0.79538,                0.89661,                0.66378,                 1.0427,                 0.8284,                 0.9449,              0.0012819,              0.0012819,              0.0012819
                     37,                0.96792,                0.66202,                0.92993,                0.88589,                0.83011,                0.92377,                0.68826,                 1.0131,                 0.6852,                0.93108,              0.0012709,              0.0012709,              0.0012709
                     38,                0.92501,                0.62636,                0.92354,                0.87475,                0.87411,                0.93702,                0.68137,                 1.0384,                 0.7424,                 0.9553,              0.0012599,              0.0012599,              0.0012599
                     39,                0.91933,                0.63544,                0.91683,                0.88783,                0.83493,                 0.9374,                0.69133,                0.98745,                0.66779,                0.93522,              0.0012489,              0.0012489,              0.0012489
                     40,                 0.9108,                0.62427,                0.91172,                0.87385,                0.86979,                0.94243,                0.70235,                0.97344,                0.67318,                0.92837,              0.0012379,              0.0012379,              0.0012379
                     41,                0.93512,                0.63006,                  0.919,                0.92768,                0.80125,                 0.9138,                0.68415,                 1.0431,                0.70897,                0.94685,              0.0012269,              0.0012269,              0.0012269
                     42,                 0.9016,                0.61196,                0.91403,                 0.8934,                0.88295,                0.93286,                 0.6955,                0.98601,                0.67836,                0.93836,              0.0012159,              0.0012159,              0.0012159
                     43,                 0.8954,                0.61225,                0.91743,                0.91374,                0.81528,                0.90461,                0.67384,                0.98829,                0.70596,                 0.9287,              0.0012049,              0.0012049,              0.0012049
                     44,                0.89242,                0.61105,                0.91171,                0.89835,                0.85301,                0.93715,                 0.7039,                 1.0131,                0.66302,                0.93857,              0.0011939,              0.0011939,              0.0011939
                     45,                0.91872,                0.61977,                0.91971,                0.89407,                0.86049,                0.92964,                0.68612,                 1.0226,                0.67468,                0.94494,              0.0011829,              0.0011829,              0.0011829
                     46,                0.88901,                0.61929,                0.90692,                0.88742,                0.84498,                 0.9243,                0.69657,                0.96627,                0.65915,                0.94141,              0.0011719,              0.0011719,              0.0011719
                     47,                0.86972,                0.60467,                 0.9086,                0.89429,                0.84485,                0.92548,                0.69074,                0.96585,                0.65108,                0.93851,              0.0011609,              0.0011609,              0.0011609
                     48,                0.87466,                0.58993,                0.91405,                0.91263,                0.81766,                0.92159,                0.68692,                  1.025,                0.70331,                0.94566,              0.0011499,              0.0011499,              0.0011499
                     49,                0.88264,                0.60049,                0.90977,                0.89519,                 0.8476,                0.92851,                0.69602,                 1.0262,                0.71846,                0.95027,              0.0011389,              0.0011389,              0.0011389
                     50,                0.89575,                0.60184,                0.89967,                0.88074,                0.86464,                0.92053,                0.68828,                0.99039,                  0.679,                0.93275,              0.0011279,              0.0011279,              0.0011279
                     51,                0.88722,                0.59258,                0.90883,                0.83746,                0.88571,                0.92889,                0.71409,                0.98354,                0.65166,                0.93894,              0.0011169,              0.0011169,              0.0011169
                     52,                0.87728,                0.58902,                0.91188,                0.92685,                0.81066,                0.92633,                 0.6919,                 0.9957,                0.65882,                0.93978,              0.0011059,              0.0011059,              0.0011059
                     53,                0.85398,                0.56563,                0.89991,                0.89398,                0.86464,                0.92841,                  0.683,                0.99911,                0.66975,                0.93132,              0.0010949,              0.0010949,              0.0010949
                     54,                0.85608,                0.57377,                0.90415,                0.87745,                0.88427,                0.93085,                0.68171,                 1.0079,                0.68126,                 0.9531,              0.0010839,              0.0010839,              0.0010839
                     55,                0.86305,                0.56549,                0.90181,                0.86132,                0.86232,                0.92611,                0.66095,                 1.1248,                0.67761,                0.96948,              0.0010729,              0.0010729,              0.0010729
                     56,                0.82378,                0.55328,                0.89334,                0.90262,                0.82256,                0.91681,                0.68568,                0.99626,                0.66891,                 0.9367,              0.0010619,              0.0010619,              0.0010619
                     57,                0.84288,                0.56425,                0.89692,                 0.8569,                 0.8621,                0.91031,                0.68493,                 0.9518,                0.71244,                0.93144,              0.0010509,              0.0010509,              0.0010509
                     58,                0.82027,                0.55635,                0.90199,                0.88402,                 0.8364,                0.91156,                0.68587,                0.99189,                0.77717,                0.92649,              0.0010399,              0.0010399,              0.0010399
                     59,                0.83698,                0.55858,                 0.8911,                0.88744,                0.85932,                0.93628,                0.70775,                0.99132,                0.64252,                 0.9374,              0.0010289,              0.0010289,              0.0010289
                     60,                0.81242,                0.54157,                0.90434,                0.87428,                0.85324,                0.94134,                0.69745,                0.97379,                 0.6506,                0.93359,              0.0010179,              0.0010179,              0.0010179
                     61,                0.82673,                0.54504,                0.89764,                0.87589,                 0.8725,                0.93705,                0.70545,                0.97734,                0.62361,                0.93115,              0.0010069,              0.0010069,              0.0010069
                     62,                0.82555,                0.54103,                0.88971,                0.90678,                0.83992,                0.92351,                0.69415,                 1.0054,                0.66866,                0.92716,             0.00099587,             0.00099587,             0.00099587
                     63,                0.82545,                 0.5578,                0.89241,                0.88811,                0.86517,                0.93159,                0.69781,                0.95369,                0.64361,                0.91791,             0.00098486,             0.00098486,             0.00098486
                     64,                0.82454,                0.54385,                0.89859,                0.90631,                 0.8593,                0.93886,                0.70193,                0.97019,                0.62559,                0.91697,             0.00097386,             0.00097386,             0.00097386
                     65,                0.82268,                0.53662,                 0.8861,                0.91298,                0.84454,                0.93752,                0.71593,                0.94084,                0.63011,                0.90717,             0.00096286,             0.00096286,             0.00096286
                     66,                0.80573,                0.53525,                0.88845,                0.85924,                0.87976,                0.93245,                0.70627,                0.96108,                0.64318,                0.93446,             0.00095186,             0.00095186,             0.00095186
                     67,                0.81003,                0.53512,                0.88935,                0.90676,                 0.8255,                0.92263,                0.69252,                0.94884,                0.64263,                0.92632,             0.00094085,             0.00094085,             0.00094085
                     68,                0.79853,                0.53023,                0.88044,                0.83574,                0.89766,                0.93996,                0.70773,                0.95109,                0.60537,                0.92226,             0.00092985,             0.00092985,             0.00092985
                     69,                0.79642,                0.52416,                0.88685,                0.90514,                0.87781,                 0.9387,                0.71824,                0.98529,                0.59068,                0.91487,             0.00091885,             0.00091885,             0.00091885
                     70,                0.78294,                0.53396,                 0.8819,                0.90069,                0.84192,                0.92773,                0.70465,                0.97622,                0.61072,                0.92791,             0.00090785,             0.00090785,             0.00090785
                     71,                0.77778,                0.51693,                0.88761,                0.88849,                0.87673,                0.93567,                0.71674,                0.94058,                0.60692,                0.91439,             0.00089685,             0.00089685,             0.00089685
                     72,                0.77544,                0.52527,                0.88799,                 0.8639,                0.87862,                0.93505,                0.71009,                0.98162,                0.62893,                0.92746,             0.00088584,             0.00088584,             0.00088584
                     73,                0.81089,                0.53151,                0.89248,                0.86435,                0.88681,                0.94705,                0.72063,                0.93115,                0.62578,                0.91333,             0.00087484,             0.00087484,             0.00087484
                     74,                0.79042,                0.52784,                0.88343,                0.85244,                0.91071,                0.94119,                0.72386,                0.91838,                0.60798,                0.90696,             0.00086384,             0.00086384,             0.00086384
                     75,                0.80847,                0.52363,                0.88636,                0.89691,                0.88148,                0.94227,                0.72221,                0.93209,                 0.5937,                0.91068,             0.00085284,             0.00085284,             0.00085284
                     76,                0.77691,                0.50946,                0.88492,                0.91775,                0.85255,                0.94522,                 0.7276,                0.91716,                0.59684,                0.90901,             0.00084184,             0.00084184,             0.00084184
                     77,                0.78665,                0.50619,                0.88164,                0.92617,                0.87674,                0.94103,                0.71167,                0.96448,                0.63651,                0.93308,             0.00083083,             0.00083083,             0.00083083
                     78,                0.77839,                0.50539,                0.88121,                 0.9275,                0.84994,                0.94142,                0.72261,                0.96455,                0.61807,                0.92448,             0.00081983,             0.00081983,             0.00081983
                     79,                0.77381,                0.51199,                0.87664,                0.89527,                0.87601,                0.93805,                0.71347,                0.94696,                0.61509,                0.91785,             0.00080883,             0.00080883,             0.00080883
                     80,                 0.7677,                0.50203,                0.88516,                0.90524,                0.85791,                0.93592,                0.70362,                0.94198,                0.62049,                0.91854,             0.00079783,             0.00079783,             0.00079783
                     81,                0.78728,                0.50003,                0.88509,                0.91807,                0.88168,                0.94268,                0.72007,                0.91078,                0.59297,                0.90635,             0.00078682,             0.00078682,             0.00078682
                     82,                0.76262,                0.49907,                0.88455,                0.88723,                0.86908,                0.93639,                0.72183,                0.92462,                0.60871,                0.91047,             0.00077582,             0.00077582,             0.00077582
                     83,                0.77696,                0.50339,                0.89346,                0.90219,                0.88665,                0.94163,                 0.7253,                0.91548,                0.60667,                 0.9088,             0.00076482,             0.00076482,             0.00076482
                     84,                0.76125,                0.49641,                0.87356,                0.91064,                0.87522,                 0.9423,                0.72292,                 0.9207,                 0.5854,                0.91263,             0.00075382,             0.00075382,             0.00075382
                     85,                0.74652,                0.48498,                0.86963,                0.90636,                0.88854,                0.94323,                0.72789,                0.92299,                0.57902,                0.90915,             0.00074282,             0.00074282,             0.00074282
                     86,                0.77528,                0.49389,                0.86813,                0.87359,                0.92154,                0.94908,                0.73108,                0.91627,                0.57336,                0.90664,             0.00073181,             0.00073181,             0.00073181
                     87,                0.74399,                0.48487,                0.88064,                 0.9111,                 0.8759,                0.94562,                0.74002,                0.89009,                0.57516,                0.90379,             0.00072081,             0.00072081,             0.00072081
                     88,                0.75137,                0.48829,                0.86894,                0.92153,                0.84228,                0.94447,                0.72473,                0.94923,                0.60751,                0.91561,             0.00070981,             0.00070981,             0.00070981
                     89,                0.74373,                0.48252,                0.86888,                0.86815,                0.89218,                0.94784,                0.72441,                0.95523,                0.62178,                 0.9223,             0.00069881,             0.00069881,             0.00069881
                     90,                0.73079,                0.47026,                0.86365,                0.85268,                0.91345,                 0.9453,                0.72747,                0.92933,                0.61113,                0.90693,              0.0006878,              0.0006878,              0.0006878
                     91,                0.75559,                0.48321,                0.87385,                0.87099,                0.89928,                0.94694,                0.72892,                0.91568,                0.61355,                0.90246,              0.0006768,              0.0006768,              0.0006768
                     92,                0.73248,                0.47471,                0.87144,                0.92977,                0.84462,                0.94493,                0.73363,                0.91861,                 0.5848,                0.91012,              0.0006658,              0.0006658,              0.0006658
                     93,                0.72074,                0.46836,                0.86422,                0.91536,                0.87011,                0.95308,                0.74094,                0.90699,                0.56262,                0.90242,              0.0006548,              0.0006548,              0.0006548
                     94,                 0.7204,                0.46412,                0.87395,                0.89202,                0.89386,                0.95015,                 0.7406,                0.89009,                0.57365,                0.90158,              0.0006438,              0.0006438,              0.0006438
                     95,                0.74461,                0.47231,                0.87475,                0.87738,                0.91739,                0.94738,                0.73569,                0.89561,                0.55075,                 0.9024,             0.00063279,             0.00063279,             0.00063279
                     96,                0.70889,                0.46009,                0.86712,                0.87991,                0.89243,                0.94949,                0.74186,                0.89033,                0.59265,                0.90702,             0.00062179,             0.00062179,             0.00062179
                     97,                0.70332,                 0.4469,                0.86313,                0.86832,                0.88403,                0.94546,                0.72518,                0.91019,                0.59305,                0.92787,             0.00061079,             0.00061079,             0.00061079
                     98,                0.71466,                 0.4613,                0.87182,                0.86974,                0.86539,                0.94396,                0.73793,                0.89457,                0.58315,                0.90239,             0.00059979,             0.00059979,             0.00059979
                     99,                0.71329,                0.45576,                0.86467,                0.90715,                0.87798,                0.95147,                0.73176,                 0.8903,                0.55824,                0.89979,             0.00058878,             0.00058878,             0.00058878
                    100,                0.72427,                0.46167,                0.86061,                0.91109,                0.87718,                0.95061,                0.74738,                0.87653,                0.57765,                0.89892,             0.00057778,             0.00057778,             0.00057778
                    101,                0.71383,                0.45774,                0.86833,                0.88127,                0.90535,                0.94828,                0.74763,                0.88416,                0.56053,                0.90256,             0.00056678,             0.00056678,             0.00056678
                    102,                0.69892,                0.45059,                0.86173,                0.91507,                0.84949,                 0.9417,                0.73779,                0.89055,                0.57454,                0.89851,             0.00055578,             0.00055578,             0.00055578
                    103,                 0.7063,                0.45103,                0.86313,                0.87397,                0.89422,                0.94098,                0.73993,                0.89289,                0.59301,                0.90075,             0.00054478,             0.00054478,             0.00054478
                    104,                0.69603,                0.43993,                0.85946,                0.93165,                0.86275,                 0.9496,                0.74367,                0.87566,                0.57406,                0.89733,             0.00053377,             0.00053377,             0.00053377
                    105,                0.67709,                0.43488,                0.85809,                0.88959,                0.86643,                0.93589,                0.73473,                 0.8724,                 0.5782,                0.89445,             0.00052277,             0.00052277,             0.00052277
                    106,                0.69443,                0.43598,                0.85958,                0.90321,                0.86384,                0.93948,                0.73844,                0.89089,                  0.587,                0.89601,             0.00051177,             0.00051177,             0.00051177
                    107,                0.69581,                0.44207,                0.85987,                0.89372,                0.86827,                0.94743,                0.74215,                0.88295,                0.56317,                0.90037,             0.00050077,             0.00050077,             0.00050077
                    108,                0.67218,                0.43999,                0.85247,                0.89492,                0.86168,                0.94784,                0.74244,                0.88637,                0.55817,                0.90332,             0.00048976,             0.00048976,             0.00048976
                    109,                0.69052,                0.43285,                0.85447,                 0.9107,                0.86844,                 0.9501,                0.74572,                0.89679,                0.55145,                0.90632,             0.00047876,             0.00047876,             0.00047876
                    110,                0.68443,                0.44081,                0.86676,                0.90517,                0.89226,                0.94499,                0.73666,                 0.8931,                0.55267,                0.91088,             0.00046776,             0.00046776,             0.00046776
                    111,                0.68007,                0.44037,                 0.8557,                0.88057,                0.90675,                0.94756,                0.74009,                0.88987,                0.56013,                  0.908,             0.00045676,             0.00045676,             0.00045676
                    112,                  0.668,                0.42882,                0.85687,                0.87315,                0.90569,                0.94668,                0.74682,                0.89333,                0.55981,                0.91002,             0.00044576,             0.00044576,             0.00044576
                    113,                0.66823,                0.43235,                 0.8492,                0.88534,                0.89728,                0.94784,                0.73878,                0.87869,                0.56543,                0.90516,             0.00043475,             0.00043475,             0.00043475
                    114,                0.66943,                0.43166,                0.86468,                0.92875,                0.87149,                0.95176,                0.74576,                0.87152,                0.53106,                0.90246,             0.00042375,             0.00042375,             0.00042375
                    115,                0.69441,                0.43649,                0.85442,                0.90841,                0.88675,                0.94967,                0.75059,                0.87603,                0.54696,                0.89788,             0.00041275,             0.00041275,             0.00041275
                    116,                 0.6798,                 0.4279,                0.86206,                0.88462,                0.89297,                0.94786,                0.74454,                0.88349,                0.54958,                0.89745,             0.00040175,             0.00040175,             0.00040175
                    117,                0.63294,                 0.4127,                0.85224,                0.88088,                0.90442,                0.95486,                 0.7548,                 0.8718,                0.53906,                0.89619,             0.00039074,             0.00039074,             0.00039074
                    118,                0.66505,                0.42344,                0.85957,                0.90038,                 0.8759,                0.95135,                0.74546,                0.87396,                0.57012,                0.89539,             0.00037974,             0.00037974,             0.00037974
                    119,                0.65609,                0.42483,                0.85947,                0.91874,                 0.8558,                0.94208,                0.74223,                0.87242,                0.56598,                0.89654,             0.00036874,             0.00036874,             0.00036874
                    120,                0.65253,                0.41169,                0.85376,                0.87747,                0.89992,                0.94693,                0.74661,                0.87487,                0.55618,                0.89917,             0.00035774,             0.00035774,             0.00035774
                    121,                0.65914,                 0.4167,                0.85766,                 0.8719,                0.90281,                0.94614,                0.74834,                0.88138,                0.54701,                0.89931,             0.00034674,             0.00034674,             0.00034674
                    122,                0.64955,                 0.4213,                0.85646,                0.87262,                0.90322,                0.94471,                 0.7441,                0.88847,                0.54535,                0.90213,             0.00033573,             0.00033573,             0.00033573
                    123,                0.66733,                0.42231,                0.85325,                0.87991,                0.90865,                0.94904,                 0.7467,                0.86309,                0.54399,                0.89714,             0.00032473,             0.00032473,             0.00032473
                    124,                0.62929,                0.40531,                0.85066,                0.89027,                0.88971,                0.94756,                0.74857,                0.86175,                0.54698,                0.90013,             0.00031373,             0.00031373,             0.00031373
                    125,                0.65412,                0.41702,                 0.8566,                0.89049,                0.87968,                0.94732,                0.74871,                0.89162,                0.55237,                0.90446,             0.00030273,             0.00030273,             0.00030273
                    126,                0.63431,                0.40193,                0.85434,                0.85234,                0.90496,                0.94974,                0.74816,                0.86125,                0.54954,                0.89748,             0.00029172,             0.00029172,             0.00029172
                    127,                0.64398,                0.40935,                0.85084,                0.87768,                0.89426,                0.95014,                0.75937,                0.86376,                0.53481,                0.89588,             0.00028072,             0.00028072,             0.00028072
                    128,                0.65384,                 0.4137,                0.85408,                0.91106,                0.88445,                0.95425,                0.74978,                0.86559,                0.52071,                0.89473,             0.00026972,             0.00026972,             0.00026972
                    129,                0.62823,                0.40004,                0.85448,                 0.9076,                0.86338,                0.95339,                0.76089,                0.84572,                 0.5203,                0.89076,             0.00025872,             0.00025872,             0.00025872
                    130,                0.62737,                0.40053,                0.85023,                0.91281,                 0.8635,                0.95011,                0.75589,                0.85056,                0.52786,                0.89206,             0.00024772,             0.00024772,             0.00024772
                    131,                 0.6405,                0.40579,                0.84802,                 0.8823,                0.90267,                 0.9493,                0.75532,                 0.8545,                0.53696,                0.89137,             0.00023671,             0.00023671,             0.00023671
                    132,                0.62324,                0.39406,                0.84216,                0.88089,                0.88755,                0.94849,                0.75875,                0.84667,                0.52797,                0.89184,             0.00022571,             0.00022571,             0.00022571
                    133,                0.63124,                0.40278,                0.86025,                 0.8689,                0.89503,                0.95018,                0.75636,                0.83767,                0.53862,                0.89187,             0.00021471,             0.00021471,             0.00021471
                    134,                0.62568,                 0.3993,                0.84047,                0.90472,                0.87044,                0.94834,                0.75934,                 0.8376,                0.53222,                0.89239,             0.00020371,             0.00020371,             0.00020371
                    135,                0.61927,                0.38891,                0.84642,                0.91567,                0.87647,                0.94677,                0.75432,                0.85704,                0.53085,                0.89787,             0.00019271,             0.00019271,             0.00019271
                    136,                0.63786,                0.40278,                0.85102,                0.90352,                0.88922,                0.94843,                0.75359,                0.86407,                0.53273,                0.89779,              0.0001817,              0.0001817,              0.0001817
                    137,                0.62059,                0.39293,                0.84554,                0.91052,                0.88287,                0.95465,                0.75261,                0.86706,                0.52569,                0.89464,              0.0001707,              0.0001707,              0.0001707
                    138,                0.59994,                0.38199,                0.84449,                0.86219,                0.91559,                0.95213,                0.76015,                0.85088,                0.52997,                0.89524,              0.0001597,              0.0001597,              0.0001597
                    139,                0.61789,                0.38703,                0.84486,                0.88859,                0.88971,                0.95195,                0.75886,                0.84888,                0.52921,                 0.8924,              0.0001487,              0.0001487,              0.0001487
                    140,                0.61228,                0.38446,                0.84235,                0.89497,                0.89313,                0.94879,                0.75314,                0.84315,                0.53226,                0.89368,             0.00013769,             0.00013769,             0.00013769
                    141,                0.67639,                 0.4214,                0.83667,                0.87614,                0.90229,                0.94718,                0.75214,                0.85196,                 0.5478,                0.89199,             0.00012669,             0.00012669,             0.00012669
                    142,                 0.6491,                0.38803,                0.83253,                0.87335,                0.91087,                0.94577,                0.74967,                0.85674,                0.53778,                0.89444,             0.00011569,             0.00011569,             0.00011569
                    143,                 0.6362,                0.38584,                 0.8358,                0.86928,                0.91207,                0.95117,                0.75249,                0.85903,                0.53765,                0.89281,             0.00010469,             0.00010469,             0.00010469
                    144,                0.63911,                0.38727,                0.83615,                0.86578,                0.91775,                0.95127,                0.75219,                0.85068,                0.53115,                0.89081,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    145,                0.64267,                 0.3763,                0.83025,                0.88178,                0.90429,                0.95144,                0.75189,                0.85568,                0.53054,                0.89299,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    146,                0.62837,                0.37722,                0.82774,                0.86669,                0.92533,                0.95409,                0.75396,                0.85289,                0.52865,                 0.8919,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    147,                0.63779,                0.37529,                0.83016,                0.87144,                0.92013,                0.95279,                0.75477,                0.85593,                0.53011,                0.89284,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    148,                0.63202,                0.37559,                0.83237,                0.88234,                0.91775,                0.95317,                  0.754,                0.84579,                0.52959,                0.89004,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    149,                0.61931,                0.37125,                0.82861,                0.88556,                0.90806,                0.95337,                0.75295,                0.84897,                0.52892,                0.89104,             3.8674e-05,             3.8674e-05,             3.8674e-05
