                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                 1.0314,                0.72808,                0.95111,                0.83493,                0.78339,                0.87259,                0.61541,                 1.1626,                0.83021,                0.98287,               0.001425,               0.001425,               0.001425
                     24,                  1.022,                0.72947,                 0.9515,                0.81521,                0.82839,                0.89294,                0.62673,                  1.134,                0.86078,                0.97317,              0.0014139,              0.0014139,              0.0014139
                     25,                0.99612,                0.72443,                0.93885,                 0.8464,                0.77755,                0.86867,                0.62095,                 1.1281,                0.82352,                0.96949,              0.0014029,              0.0014029,              0.0014029
                     26,                0.98798,                 0.7109,                0.94302,                0.81586,                0.83842,                0.88243,                0.61347,                 1.2486,                0.85926,                 1.0102,              0.0013919,              0.0013919,              0.0013919
                     27,                   1.01,                0.71082,                0.93843,                0.87686,                0.79882,                0.88911,                0.63773,                 1.1314,                0.81204,                0.98494,              0.0013809,              0.0013809,              0.0013809
                     28,                0.99634,                0.70622,                0.94807,                0.85582,                0.81058,                  0.869,                0.62607,                  1.166,                0.80424,                0.98265,              0.0013699,              0.0013699,              0.0013699
                     29,                0.94254,                0.65993,                0.93468,                0.81804,                0.82095,                0.85827,                0.61229,                 1.1262,                0.81436,                0.96929,              0.0013589,              0.0013589,              0.0013589
                     30,                0.96313,                0.68831,                0.93123,                0.86177,                0.76741,                 0.8528,                0.59913,                 1.1541,                0.92599,                0.97628,              0.0013479,              0.0013479,              0.0013479
                     31,                0.96955,                0.68932,                0.94291,                 0.8846,                0.80561,                0.88073,                0.64811,                 1.1223,                0.79933,                0.96436,              0.0013369,              0.0013369,              0.0013369
                     32,                0.93714,                 0.6755,                0.92857,                0.79534,                0.82601,                0.87418,                0.61776,                 1.1681,                0.79162,                 0.9958,              0.0013259,              0.0013259,              0.0013259
                     33,                0.96183,                0.66861,                0.93355,                0.85194,                0.80624,                0.89143,                0.63405,                 1.1632,                0.77868,                0.98568,              0.0013149,              0.0013149,              0.0013149
                     34,                0.96164,                0.67339,                0.94491,                0.88179,                0.79928,                0.88373,                0.64952,                 1.1082,                0.76728,                0.96951,              0.0013039,              0.0013039,              0.0013039
                     35,                  0.933,                0.63714,                0.92557,                0.85326,                0.82746,                0.87954,                0.64675,                 1.1102,                0.75393,                0.96661,              0.0012929,              0.0012929,              0.0012929
                     36,                0.92977,                0.64307,                0.92451,                0.80904,                 0.8488,                0.88529,                0.64607,                 1.1062,                0.74646,                0.97681,              0.0012819,              0.0012819,              0.0012819
                     37,                0.93958,                0.63058,                0.92551,                0.81921,                0.74124,                0.84714,                0.62725,                 1.1164,                0.93226,                0.96229,              0.0012709,              0.0012709,              0.0012709
                     38,                0.92205,                0.62985,                0.92305,                0.78247,                0.83539,                0.89068,                0.64888,                 1.1204,                0.80817,                0.96538,              0.0012599,              0.0012599,              0.0012599
                     39,                 0.9179,                 0.6306,                 0.9108,                0.88475,                0.85297,                0.91607,                0.67078,                 1.0937,                 0.7086,                0.96163,              0.0012489,              0.0012489,              0.0012489
                     40,                0.94534,                0.62783,                0.92517,                0.88181,                0.80635,                0.89629,                0.65649,                 1.1101,                0.71786,                0.96898,              0.0012379,              0.0012379,              0.0012379
                     41,                0.90931,                0.61554,                 0.9198,                0.86183,                0.83801,                0.88611,                0.65084,                 1.0985,                 0.7468,                0.95124,              0.0012269,              0.0012269,              0.0012269
                     42,                0.91162,                0.61228,                0.91413,                0.84492,                0.86649,                0.91981,                0.67215,                 1.0769,                0.70927,                0.95152,              0.0012159,              0.0012159,              0.0012159
                     43,                0.91986,                0.62336,                 0.9156,                 0.7954,                0.81419,                0.82431,                0.60895,                 1.0955,                0.78441,                0.95412,              0.0012049,              0.0012049,              0.0012049
                     44,                0.88913,                0.59794,                0.90897,                0.86986,                0.83757,                0.91324,                0.67888,                   1.06,                 0.7041,                0.93569,              0.0011939,              0.0011939,              0.0011939
                     45,                0.89284,                0.60351,                0.90798,                0.88652,                0.83716,                0.90901,                0.66954,                 1.0714,                0.72243,                0.94069,              0.0011829,              0.0011829,              0.0011829
                     46,                0.89654,                0.59888,                0.91276,                0.83632,                0.84241,                 0.9019,                0.66882,                 1.0205,                0.68821,                 0.9213,              0.0011719,              0.0011719,              0.0011719
                     47,                0.86917,                0.59211,                0.91137,                0.85482,                0.84977,                0.90234,                0.67164,                 1.0435,                 0.7176,                0.93014,              0.0011609,              0.0011609,              0.0011609
                     48,                0.90076,                0.60438,                0.91487,                0.85352,                 0.8749,                0.91357,                0.67758,                 1.0545,                0.67805,                0.93484,              0.0011499,              0.0011499,              0.0011499
                     49,                0.89592,                0.59099,                 0.9149,                0.86874,                0.82347,                0.90996,                0.67682,                 1.0615,                0.70556,                 0.9366,              0.0011389,              0.0011389,              0.0011389
                     50,                0.86344,                0.59193,                0.89947,                0.88533,                0.83983,                0.91237,                0.68985,                 1.0332,                0.69616,                0.92931,              0.0011279,              0.0011279,              0.0011279
                     51,                0.84023,                0.57209,                 0.8921,                0.90815,                0.84842,                0.93093,                0.70618,                 1.0299,                0.65425,                0.92518,              0.0011169,              0.0011169,              0.0011169
                     52,                0.84753,                0.57283,                0.90142,                0.86518,                0.86833,                0.93085,                0.69848,                 1.0164,                0.67128,                0.91996,              0.0011059,              0.0011059,              0.0011059
                     53,                0.86541,                0.57814,                0.89736,                0.84467,                0.85405,                0.92309,                0.67092,                  1.097,                 0.6768,                0.94669,              0.0010949,              0.0010949,              0.0010949
                     54,                0.86114,                0.56889,                0.89525,                0.87217,                0.86968,                0.92778,                0.70637,                 1.0075,                0.65536,                0.93149,              0.0010839,              0.0010839,              0.0010839
                     55,                 0.8714,                0.56799,                0.91204,                0.86023,                0.86171,                0.92652,                0.70246,                 1.0181,                0.67019,                0.91505,              0.0010729,              0.0010729,              0.0010729
                     56,                0.82803,                0.55186,                0.90396,                0.89854,                0.78377,                0.89049,                 0.6778,                 1.0204,                0.73793,                0.92676,              0.0010619,              0.0010619,              0.0010619
                     57,                0.84306,                0.56342,                0.90562,                0.85496,                0.82886,                0.89174,                 0.6654,                 1.0507,                0.76351,                0.95441,              0.0010509,              0.0010509,              0.0010509
                     58,                0.82627,                0.55449,                0.89569,                0.86929,                0.78742,                0.90164,                0.67238,                 1.0249,                0.73972,                0.92652,              0.0010399,              0.0010399,              0.0010399
                     59,                0.85808,                0.56418,                0.89716,                0.85728,                0.83913,                0.89437,                0.68427,                0.97848,                0.71786,                0.91733,              0.0010289,              0.0010289,              0.0010289
                     60,                0.84907,                0.57233,                0.90602,                0.87071,                0.85552,                0.91628,                0.69086,                 1.0096,                0.68158,                0.93061,              0.0010179,              0.0010179,              0.0010179
                     61,                0.84791,                0.56043,                 0.8952,                0.86065,                0.86106,                0.91372,                0.68407,                 1.0346,                0.68338,                0.92639,              0.0010069,              0.0010069,              0.0010069
                     62,                0.84196,                 0.5585,                0.89922,                0.86981,                 0.8708,                 0.9323,                0.71784,                0.99941,                0.65322,                0.91608,             0.00099587,             0.00099587,             0.00099587
                     63,                0.84588,                0.55709,                 0.8926,                0.86681,                0.82564,                0.90795,                0.68382,                 1.0147,                0.68904,                0.93562,             0.00098486,             0.00098486,             0.00098486
                     64,                0.82067,                0.54412,                0.90024,                0.87215,                0.85211,                0.92476,                0.69239,                  1.015,                0.67726,                 0.9321,             0.00097386,             0.00097386,             0.00097386
                     65,                0.81627,                0.54009,                0.89232,                0.86771,                0.86572,                0.92285,                0.69109,                 1.0303,                0.66374,                0.92518,             0.00096286,             0.00096286,             0.00096286
                     66,                0.81053,                 0.5274,                0.88003,                 0.8449,                0.87842,                0.93068,                0.70149,                 1.0221,                0.64491,                0.92231,             0.00095186,             0.00095186,             0.00095186
                     67,                  0.811,                0.53209,                0.88484,                0.90318,                0.83363,                0.92832,                0.69147,                 1.0567,                0.65612,                0.94883,             0.00094085,             0.00094085,             0.00094085
                     68,                0.81535,                0.53624,                0.88456,                 0.9068,                0.84179,                0.93723,                0.71245,                  1.015,                0.65516,                0.92729,             0.00092985,             0.00092985,             0.00092985
                     69,                0.81368,                0.53922,                 0.8878,                 0.9018,                0.85601,                0.93587,                 0.7212,                0.98807,                0.61537,                0.92873,             0.00091885,             0.00091885,             0.00091885
                     70,                0.79305,                0.52958,                0.89148,                 0.9103,                 0.8639,                 0.9422,                0.72632,                0.97652,                0.58934,                0.91496,             0.00090785,             0.00090785,             0.00090785
                     71,                0.77857,                0.50616,                0.87984,                0.87973,                 0.8708,                0.93031,                0.71832,                0.97174,                0.60905,                0.91787,             0.00089685,             0.00089685,             0.00089685
                     72,                0.79032,                0.51514,                0.89027,                0.87223,                  0.862,                0.92135,                0.69969,                 1.0057,                0.65786,                0.93594,             0.00088584,             0.00088584,             0.00088584
                     73,                0.80688,                0.52855,                0.88607,                0.89803,                0.86634,                 0.9278,                0.69932,                  1.013,                0.62884,                0.94187,             0.00087484,             0.00087484,             0.00087484
                     74,                0.80823,                0.51127,                0.88115,                0.85562,                0.83468,                0.91154,                0.69847,                0.99947,                0.71014,                0.91765,             0.00086384,             0.00086384,             0.00086384
                     75,                0.80132,                 0.5171,                0.88723,                 0.8706,                0.86095,                 0.9209,                0.70619,                0.97433,                0.65482,                0.91194,             0.00085284,             0.00085284,             0.00085284
                     76,                0.79017,                 0.5115,                  0.882,                0.92214,                0.83434,                0.92743,                0.71336,                0.98155,                0.66686,                0.91107,             0.00084184,             0.00084184,             0.00084184
                     77,                0.79107,                0.51024,                0.88153,                0.85814,                0.87479,                0.93604,                0.71755,                0.97189,                0.63247,                0.91605,             0.00083083,             0.00083083,             0.00083083
                     78,                0.77882,                 0.5029,                0.87997,                0.91384,                 0.8426,                0.92135,                0.71139,                 0.9844,                0.69154,                0.90977,             0.00081983,             0.00081983,             0.00081983
                     79,                0.78661,                0.50517,                 0.8822,                0.88495,                0.86051,                0.91827,                0.71335,                0.96852,                0.69892,                0.90626,             0.00080883,             0.00080883,             0.00080883
                     80,                0.76915,                0.49722,                0.88317,                0.86484,                0.83393,                0.91136,                0.70423,                0.94885,                0.65026,                0.90603,             0.00079783,             0.00079783,             0.00079783
                     81,                0.75748,                0.49968,                0.88193,                0.90559,                0.85878,                0.93037,                0.71326,                0.97116,                0.64283,                0.91726,             0.00078682,             0.00078682,             0.00078682
                     82,                0.76333,                 0.4922,                0.87296,                0.86186,                0.85218,                0.92075,                0.69456,                0.97816,                0.68036,                0.92328,             0.00077582,             0.00077582,             0.00077582
                     83,                0.76766,                0.51405,                0.88484,                0.86194,                0.89407,                0.92383,                0.71115,                0.97907,                0.63168,                0.91228,             0.00076482,             0.00076482,             0.00076482
                     84,                0.76336,                0.50109,                0.87383,                0.87761,                0.89657,                 0.9412,                0.73201,                 0.9672,                0.60169,                0.90469,             0.00075382,             0.00075382,             0.00075382
                     85,                0.75577,                0.48621,                0.88067,                0.88573,                0.87782,                0.93131,                0.71746,                0.96149,                  0.644,                  0.901,             0.00074282,             0.00074282,             0.00074282
                     86,                0.77544,                0.49119,                0.88044,                0.87785,                0.85438,                0.92683,                 0.7259,                0.94146,                0.61785,                0.89981,             0.00073181,             0.00073181,             0.00073181
                     87,                 0.7548,                0.48596,                0.87892,                0.87573,                0.86975,                0.93673,                0.73251,                0.95089,                0.59568,                 0.9031,             0.00072081,             0.00072081,             0.00072081
                     88,                0.76305,                0.47718,                0.87816,                0.90655,                 0.8569,                0.93795,                0.73471,                0.95813,                0.59813,                0.89947,             0.00070981,             0.00070981,             0.00070981
                     89,                0.76556,                 0.4809,                0.87496,                0.88835,                0.88607,                0.94153,                0.73121,                0.95671,                0.61981,                0.90362,             0.00069881,             0.00069881,             0.00069881
                     90,                 0.7553,                0.48339,                0.87627,                0.86354,                0.87854,                0.93496,                0.72385,                0.95744,                 0.6279,                0.89595,              0.0006878,              0.0006878,              0.0006878
                     91,                0.76621,                0.48895,                0.87797,                0.87891,                0.86751,                0.93752,                0.73198,                0.95359,                0.60653,                0.90289,              0.0006768,              0.0006768,              0.0006768
                     92,                0.74464,                0.48103,                0.87074,                0.84572,                0.87757,                0.92921,                0.71405,                0.95763,                0.63295,                0.90979,              0.0006658,              0.0006658,              0.0006658
                     93,                 0.7594,                0.48462,                0.87961,                0.89129,                0.83216,                0.93753,                0.71901,                0.97165,                0.62007,                0.90991,              0.0006548,              0.0006548,              0.0006548
                     94,                0.73468,                 0.4667,                0.86826,                0.87682,                0.86746,                0.93598,                 0.7245,                0.96176,                0.60147,                0.91642,              0.0006438,              0.0006438,              0.0006438
                     95,                0.72519,                0.45767,                  0.864,                0.88501,                0.85352,                0.93658,                0.72152,                0.95981,                0.61261,                0.90577,             0.00063279,             0.00063279,             0.00063279
                     96,                 0.7341,                0.47011,                0.87399,                0.89699,                0.85383,                 0.9355,                0.72623,                0.93831,                0.60251,                0.90727,             0.00062179,             0.00062179,             0.00062179
                     97,                0.70727,                0.45794,                 0.8676,                0.90329,                 0.8664,                0.93597,                0.73824,                 0.9215,                 0.6031,                0.89769,             0.00061079,             0.00061079,             0.00061079
                     98,                0.71558,                0.45906,                 0.8625,                0.89939,                0.87443,                0.93414,                0.73113,                0.94268,                0.60598,                0.90673,             0.00059979,             0.00059979,             0.00059979
                     99,                 0.7129,                0.46304,                0.86118,                0.88183,                0.89627,                0.93873,                0.72548,                0.95505,                0.59628,                0.90804,             0.00058878,             0.00058878,             0.00058878
                    100,                 0.7106,                0.45553,                0.86277,                0.88771,                 0.9038,                0.94347,                0.73213,                0.94169,                0.58782,                 0.9019,             0.00057778,             0.00057778,             0.00057778
                    101,                0.69722,                 0.4462,                0.85751,                0.88992,                0.87584,                0.93073,                0.72487,                0.94225,                0.60118,                0.89382,             0.00056678,             0.00056678,             0.00056678
                    102,                0.71872,                0.45789,                0.86626,                0.89372,                0.88458,                0.93712,                0.73206,                 0.9652,                0.61562,                0.90337,             0.00055578,             0.00055578,             0.00055578
                    103,                0.71979,                0.45982,                0.86563,                0.89625,                0.88206,                0.93967,                0.74074,                0.94156,                 0.6047,                0.89894,             0.00054478,             0.00054478,             0.00054478
                    104,                0.71477,                0.44723,                0.85959,                0.88138,                0.87771,                0.93805,                0.73432,                0.93578,                 0.5988,                0.89753,             0.00053377,             0.00053377,             0.00053377
                    105,                0.71385,                0.45062,                0.86175,                0.90283,                0.83397,                0.93724,                0.73806,                0.90908,                0.60627,                 0.8877,             0.00052277,             0.00052277,             0.00052277
                    106,                0.70413,                0.45237,                0.86481,                0.86286,                0.89247,                0.93987,                0.74518,                0.91396,                0.58664,                0.88594,             0.00051177,             0.00051177,             0.00051177
                    107,                0.70126,                0.44393,                0.85969,                0.92942,                0.83839,                0.95105,                0.74765,                0.93551,                0.57058,                0.89623,             0.00050077,             0.00050077,             0.00050077
                    108,                0.68047,                0.43097,                0.85862,                0.91512,                0.86546,                0.95237,                0.75487,                0.90635,                0.56711,                0.88884,             0.00048976,             0.00048976,             0.00048976
                    109,                0.69724,                0.43684,                0.86006,                0.86207,                0.89802,                0.94111,                0.74479,                0.91792,                0.58175,                0.89351,             0.00047876,             0.00047876,             0.00047876
                    110,                0.71314,                 0.4496,                0.86352,                0.92116,                0.85735,                0.94286,                0.74252,                0.92417,                0.59152,                0.89087,             0.00046776,             0.00046776,             0.00046776
                    111,                0.67217,                0.42646,                0.85706,                0.90379,                0.87514,                0.94135,                0.73447,                 0.9213,                0.59108,                0.89082,             0.00045676,             0.00045676,             0.00045676
                    112,                0.67285,                0.42958,                0.85892,                 0.9048,                 0.8909,                0.95025,                0.75151,                0.91369,                0.54738,                0.88312,             0.00044576,             0.00044576,             0.00044576
                    113,                0.69129,                0.43431,                0.86397,                0.87633,                0.88225,                 0.9417,                0.74247,                0.91759,                0.60069,                0.88353,             0.00043475,             0.00043475,             0.00043475
                    114,                0.67499,                0.42743,                0.86121,                0.86035,                 0.9081,                0.94094,                0.74875,                0.90854,                 0.5849,                0.88496,             0.00042375,             0.00042375,             0.00042375
                    115,                0.68109,                0.42482,                0.86095,                0.87305,                0.89897,                0.94641,                0.74597,                0.91173,                0.56047,                0.88445,             0.00041275,             0.00041275,             0.00041275
                    116,                0.67235,                0.43038,                0.85672,                 0.8765,                0.91023,                0.94949,                0.75411,                0.91672,                0.56245,                 0.8915,             0.00040175,             0.00040175,             0.00040175
                    117,                0.65069,                0.41076,                0.85459,                0.89851,                0.86276,                0.94236,                0.74818,                0.91019,                0.60248,                 0.8883,             0.00039074,             0.00039074,             0.00039074
                    118,                0.66922,                0.43416,                0.86065,                0.90627,                0.86605,                0.94002,                0.73513,                0.92173,                0.59179,                0.89226,             0.00037974,             0.00037974,             0.00037974
                    119,                0.66448,                0.41408,                0.85008,                0.91955,                 0.8629,                0.94514,                0.74956,                0.92853,                0.59373,                0.88592,             0.00036874,             0.00036874,             0.00036874
                    120,                 0.6526,                0.42241,                0.85951,                0.90829,                0.86961,                0.94892,                0.74595,                0.93943,                0.57167,                0.89334,             0.00035774,             0.00035774,             0.00035774
                    121,                0.67504,                0.42019,                0.85537,                0.89718,                 0.8725,                0.94728,                 0.7541,                0.90218,                0.58412,                0.88905,             0.00034674,             0.00034674,             0.00034674
                    122,                0.65557,                0.41823,                0.85594,                0.88113,                0.89913,                0.95166,                0.75041,                0.90982,                 0.5606,                0.88924,             0.00033573,             0.00033573,             0.00033573
                    123,                0.65057,                 0.4166,                0.85481,                0.91264,                 0.8804,                 0.9509,                 0.7482,                0.91501,                0.56261,                0.89041,             0.00032473,             0.00032473,             0.00032473
                    124,                0.64353,                0.40909,                0.84813,                0.85304,                0.92827,                0.95099,                0.75544,                0.90115,                0.55648,                0.88296,             0.00031373,             0.00031373,             0.00031373
                    125,                0.65487,                0.41065,                0.85926,                0.90366,                0.87754,                0.95063,                0.75243,                0.90525,                0.56327,                0.88746,             0.00030273,             0.00030273,             0.00030273
                    126,                0.64685,                0.40518,                0.85191,                0.92312,                0.85256,                0.94934,                0.75643,                0.88577,                0.55187,                0.88627,             0.00029172,             0.00029172,             0.00029172
                    127,                0.62675,                0.39473,                0.84486,                0.88538,                 0.9004,                0.95141,                0.75934,                0.88111,                0.53764,                0.88632,             0.00028072,             0.00028072,             0.00028072
                    128,                0.64273,                0.40871,                0.84744,                0.87594,                0.91373,                0.94864,                0.75464,                0.90369,                0.54603,                0.89119,             0.00026972,             0.00026972,             0.00026972
                    129,                0.62972,                0.40043,                0.85314,                 0.8964,                0.90135,                0.95157,                0.75731,                0.90654,                0.53774,                0.88718,             0.00025872,             0.00025872,             0.00025872
                    130,                0.63126,                0.40702,                0.85273,                0.90073,                0.89514,                 0.9578,                0.75582,                 0.9046,                0.53784,                0.89088,             0.00024772,             0.00024772,             0.00024772
                    131,                 0.6576,                0.40921,                0.85679,                0.87978,                0.92162,                0.95811,                 0.7616,                0.90563,                0.51838,                0.89072,             0.00023671,             0.00023671,             0.00023671
                    132,                0.63305,                0.39455,                 0.8535,                0.85763,                0.94505,                0.95575,                0.75807,                0.89535,                0.53231,                0.88434,             0.00022571,             0.00022571,             0.00022571
                    133,                0.63648,                0.40789,                0.85238,                0.88708,                0.90909,                 0.9542,                0.76391,                0.89157,                0.54121,                 0.8826,             0.00021471,             0.00021471,             0.00021471
                    134,                0.63126,                 0.3941,                0.85217,                0.88052,                0.91637,                0.95656,                0.76223,                0.90362,                0.54255,                0.88295,             0.00020371,             0.00020371,             0.00020371
                    135,                0.61011,                0.39239,                0.84194,                0.90576,                0.88816,                0.95491,                0.76209,                0.90536,                0.54462,                0.88766,             0.00019271,             0.00019271,             0.00019271
                    136,                0.62503,                 0.3971,                0.84341,                0.88421,                0.90791,                0.95455,                0.76519,                0.88978,                0.53871,                0.88204,              0.0001817,              0.0001817,              0.0001817
                    137,                0.62451,                 0.3917,                0.84634,                0.85557,                0.93219,                0.95445,                0.76785,                0.89096,                0.54286,                0.88553,              0.0001707,              0.0001707,              0.0001707
                    138,                0.59526,                0.38118,                0.84226,                0.86441,                0.92963,                0.95413,                0.76844,                 0.8901,                0.54843,                0.88329,              0.0001597,              0.0001597,              0.0001597
                    139,                0.60623,                0.38528,                0.84434,                0.87318,                0.92232,                0.95372,                0.76742,                0.89205,                0.52957,                0.87899,              0.0001487,              0.0001487,              0.0001487
                    140,                0.62222,                0.39053,                0.84126,                0.90106,                0.90983,                0.95574,                0.76925,                0.89194,                0.52336,                0.88187,             0.00013769,             0.00013769,             0.00013769
                    141,                0.68061,                0.42064,                 0.8441,                0.87794,                0.91886,                0.95881,                0.76998,                0.89922,                0.53516,                0.88414,             0.00012669,             0.00012669,             0.00012669
                    142,                0.65742,                0.39945,                0.83619,                0.88313,                0.90388,                0.95587,                0.76169,                0.89562,                0.52269,                0.88379,             0.00011569,             0.00011569,             0.00011569
                    143,                0.62546,                0.38835,                0.82686,                0.87183,                0.91895,                0.95263,                0.75683,                0.89871,                0.52331,                0.88348,             0.00010469,             0.00010469,             0.00010469
                    144,                0.63765,                0.38971,                0.83336,                0.89282,                0.89842,                 0.9568,                0.76113,                0.88705,                0.51746,                0.88177,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    145,                0.64695,                0.38649,                0.82745,                0.88671,                0.92282,                0.95875,                 0.7605,                0.88762,                0.51352,                0.88142,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    146,                0.62398,                0.37762,                0.82714,                0.89238,                 0.9043,                0.95842,                0.76417,                0.88855,                0.51018,                0.87973,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    147,                0.62856,                0.37921,                0.82597,                0.92355,                0.88091,                0.95913,                0.76063,                0.89066,                0.51586,                0.88075,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    148,                0.61841,                 0.3748,                0.83027,                0.91347,                 0.8934,                0.95976,                0.76492,                0.88397,                0.51504,                0.87905,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    149,                0.62666,                0.37685,                0.82916,                0.91746,                0.88679,                0.96042,                0.76886,                0.88401,                0.50937,                0.87937,             3.8674e-05,             3.8674e-05,             3.8674e-05
                    150,                0.62853,                0.37321,                0.82519,                0.91915,                 0.8915,                0.96146,                0.76735,                0.88677,                0.50895,                0.87981,             2.7672e-05,             2.7672e-05,             2.7672e-05
